date,title,index
"
, 03 nov, 2014 16h03 
 ,
, 03 nov, 2014 16h03 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 16:00,3673673
"
, 03 nov, 2014 16h03 
 ,
, 03 nov, 2014 16h03 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 16:00,3673672
,,3673681
"
, 03 nov, 2014 16h03 
 ,
, 03 nov, 2014 16h03 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 16:00,3673674
,,3673679
"
, 03 nov, 2014 16h08 
 ,
, 03 nov, 2014 16h08 
",COPASA (CSMG-NM) / DUFRY AG (DAGB) - Material de apresentacao,3673678
"
, 04 nov, 2014 10h00 
 ,
, 04 nov, 2014 10h00 
","5 ações para você aumentar exposição nesta semana, segundo a Coin",3673676
"
, 03 nov, 2014 16h55 
 ,
, 03 nov, 2014 16h55 
",Concórdia faz trocas em todas suas carteiras para essa semana; confira,3673677
"
, 03 nov, 2014 16h03 
 ,
, 03 nov, 2014 16h03 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 16:00,3673675
"
, 03 nov, 2014 16h08 
 ,
, 03 nov, 2014 16h08 
",FIA TOP DIV (XPTD)- DISTRIBUICAO DE RENDIMENTO,3673680
"
, 03 nov, 2014 16h12 
 ,
, 03 nov, 2014 16h12 
",Leilao de MDIA3 ate as 16:16:51 - oscilacao maxima permitida,3673683
"
, 03 nov, 2014 16h10 
 ,
, 03 nov, 2014 16h10 
",Leilao de SDIL11 ate as 16:15:17 - oscilacao maxima permitida,3673682
"
, 03 nov, 2014 16h16 
 ,
, 03 nov, 2014 16h16 
",Leilao de IGBR3 ate as 16:20:38 - oscilacao maxima permitida,3673685
"
, 03 nov, 2014 16h15 
 ,
, 03 nov, 2014 16h15 
",Leilao de SNSY5 ate as 16:45:26,3673684
"
, 03 nov, 2014 16h55 
 ,
, 03 nov, 2014 16h55 
","Petição pede que governo Obama se posicione contra ""expansão comunista"" de Dilma",3673687
"
, 03 nov, 2014 16h16 
 ,
, 03 nov, 2014 16h16 
",Leilao de MDIA3 prorrogado ate as 16:17:51,3673686
"
, 03 nov, 2014 16h17 
 ,
, 03 nov, 2014 16h17 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 16:15,3673690
"
, 03 nov, 2014 16h17 
 ,
, 03 nov, 2014 16h17 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 16:15,3673691
"
, 03 nov, 2014 16h17 
 ,
, 03 nov, 2014 16h17 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 16:15,3673688
"
, 03 nov, 2014 16h17 
 ,
, 03 nov, 2014 16h17 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 16:15,3673689
"
, 03 nov, 2014 16h17 
 ,
, 03 nov, 2014 16h17 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 16:15,3673693
"
, 03 nov, 2014 16h17 
 ,
, 03 nov, 2014 16h17 
",Leilao de MDIA3 prorrogado ate as 16:18:51,3673692
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 16:15,3673694
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 16:15,3673695
,,3673704
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 16:15,3673696
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 16:15,3673697
,,3673706
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 16:15,3673698
"
, 03 nov, 2014 16h19 
 ,
, 03 nov, 2014 16h19 
",Leilao de MDIA3 prorrogado ate as 16:19:51,3673701
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 16:15,3673700
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",(IGBR3)- ALTERADO O HORARIO DO LEILAO DE IGB S/A  ON ATE 16:31HS,3673699
"
, 03 nov, 2014 16h19 
 ,
, 03 nov, 2014 16h19 
",PDG REALT (PDGR-NM)  - Esclarecimentos,3673703
"
, 03 nov, 2014 16h20 
 ,
, 03 nov, 2014 16h20 
",Leilao de MDIA3 prorrogado ate as 16:20:51,3673705
"
, 03 nov, 2014 16h19 
 ,
, 03 nov, 2014 16h19 
",OPERACAO DE COMPRA E VENDA DE DIREITOS DA HRT PARTICIPACOES EM PETROLEO S.A.,3673702
"
, 04 nov, 2014 13h02 
 ,
, 04 nov, 2014 13h02 
",CNI: emprego da indústria deve fechar ano com retração,3673707
,,3673718
"
, 03 nov, 2014 16h21 
 ,
, 03 nov, 2014 16h21 
","(HRTP11/HRTP11F) HRT PETROLEODM 20,00 EM SITUACAO DE LEILAO ATE 16:24HS",3673709
"
, 03 nov, 2014 16h15 
 ,
, 03 nov, 2014 16h15 
",1.41.1.2014.11.03.74.EC - CNI: emprego da indústria deve fechar ano com retração,3673708
"
, 03 nov, 2014 16h21 
 ,
, 03 nov, 2014 16h21 
",Leilao de LUPA3F ate as 16:26:25 - oscilacao maxima permitida,3673711
"
, 03 nov, 2014 16h21 
 ,
, 03 nov, 2014 16h21 
",(CBEE3)- LEILAO DE AMPLA ENERG ON * ATE 16:26HS,3673710
"
, 03 nov, 2014 16h22 
 ,
, 03 nov, 2014 16h22 
",Leilao de ENEV3 ate as 16:26:45 - oscilacao maxima permitida,3673712
"
, 03 nov, 2014 16h24 
 ,
, 03 nov, 2014 16h24 
",PET MANGUINHOS (RPMG) - Manifesta-se sobre oscilacao com as acoes de sua emissao,3673717
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
","Dilma dá drible econômico após eleição, avalia Mac Margolis",3673714
"
, 03 nov, 2014 16h23 
 ,
, 03 nov, 2014 16h23 
",Leilao de HRTP11 prorrogado ate as 16:25:00,3673713
"
, 03 nov, 2014 16h24 
 ,
, 03 nov, 2014 16h24 
",Leilao de BPAN4 prorrogado ate as 16:26:00,3673716
"
, 03 nov, 2014 16h18 
 ,
, 03 nov, 2014 16h18 
",MSD3TEV3JARZ - Dilma dá drible econômico após eleição: Mac Margolis,3673715
"
, 03 nov, 2014 16h25 
 ,
, 03 nov, 2014 16h25 
",Leilao de HRTP11 ate as 16:30:11 - oscilacao maxima permitida,3673719
"
, 03 nov, 2014 16h26 
 ,
, 03 nov, 2014 16h26 
",Leilao de ENEV3 prorrogado ate as 16:27:45,3673721
"
, 03 nov, 2014 16h26 
 ,
, 03 nov, 2014 16h26 
",Leilao de BPAN4 prorrogado ate as 16:27:00,3673720
"
, 03 nov, 2014 16h27 
 ,
, 03 nov, 2014 16h27 
",Leilao de BPAN4 prorrogado ate as 16:28:00,3673723
"
, 03 nov, 2014 16h27 
 ,
, 03 nov, 2014 16h27 
","Criacao de Series de ULTRAPAR ON NM R$ 58,29 ABR/15 - UGPAD58 / UGPAP58",3673724
"
, 03 nov, 2014 16h26 
 ,
, 03 nov, 2014 16h26 
",(LUPA3F)- ALTERADO O HORARIO DO LEILAO DE LUPATECH ON NM FRA ATE 16:36HS,3673722
"
, 03 nov, 2014 16h27 
 ,
, 03 nov, 2014 16h27 
",Leilao de PLRI11 ate as 16:32:26 - primeiro negocio ex provento,3673725
"
, 03 nov, 2014 16h29 
 ,
, 03 nov, 2014 16h29 
",Leilao de BPAN4 ate as 16:34:00 - oscilacao maxima permitida,3673729
"
, 03 nov, 2014 16h28 
 ,
, 03 nov, 2014 16h28 
",Leilao de TCNO3 ate as 16:32:44 - oscilacao maxima permitida,3673726
"
, 03 nov, 2014 16h28 
 ,
, 03 nov, 2014 16h28 
",Leilao de BPAN4 prorrogado ate as 16:29:00,3673727
"
, 03 nov, 2014 16h29 
 ,
, 03 nov, 2014 16h29 
",Leilao de FHER3 ate as 16:33:47 - oscilacao maxima permitida,3673728
"
, 03 nov, 2014 16h30 
 ,
, 03 nov, 2014 16h30 
","Criacao de Series de AMBEV S/A ON ED R$ 18,01 ABR/15 - ABEVD18 / ABEVP18",3673731
"
, 03 nov, 2014 16h30 
 ,
, 03 nov, 2014 16h30 
","Criacao de Series de ULTRAPAR ON NM R$ 49,29 ABR/15 - UGPAD49 / UGPAP49",3673732
"
, 03 nov, 2014 16h29 
 ,
, 03 nov, 2014 16h29 
","Criacao de Series de ULTRAPAR ON NM R$ 52,29 ABR/15 - UGPAD52 / UGPAP52",3673730
"
, 03 nov, 2014 16h30 
 ,
, 03 nov, 2014 16h30 
",Leilao de PETRO61 ate as 16:32:16 - oscilacao maxima permitida,3673735
"
, 03 nov, 2014 16h30 
 ,
, 03 nov, 2014 16h30 
","Criacao de Series de AMBEV S/A ON ED R$ 14,76 ABR/15 - ABEVD47 / ABEVP47",3673733
"
, 03 nov, 2014 16h30 
 ,
, 03 nov, 2014 16h30 
",Leilao de TOYB3F ate as 16:59:59,3673734
"
, 03 nov, 2014 16h31 
 ,
, 03 nov, 2014 16h31 
",Leilao de PETRO61 prorrogado ate as 16:33:16,3673736
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
","Criacao de Series de ULTRAPAR ON NM R$ 58,29 ABR/15 - UGPAD58 / UGPAP58",3673740
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-10 16:30,3673738
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-2 16:30,3673741
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-11 16:30,3673739
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-1 16:30,3673737
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-3 16:30,3673742
,,3673752
"
, 03 nov, 2014 16h33 
 ,
, 03 nov, 2014 16h33 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-6 16:30,3673745
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-4 16:30,3673743
"
, 03 nov, 2014 16h33 
 ,
, 03 nov, 2014 16h33 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-8 16:30,3673747
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-5 16:30,3673744
"
, 03 nov, 2014 16h34 
 ,
, 03 nov, 2014 16h34 
",FDC CCB (CCBF) - DELIBERACOES DE AGE - ALTERACAO DO REGULAMENTO/ESCRITURADOR,3673751
"
, 03 nov, 2014 16h33 
 ,
, 03 nov, 2014 16h33 
",Leilao de BPAN4 prorrogado ate as 16:35:00,3673750
"
, 03 nov, 2014 16h33 
 ,
, 03 nov, 2014 16h33 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-7 16:30,3673746
"
, 03 nov, 2014 16h33 
 ,
, 03 nov, 2014 16h33 
",(PLRI11)- ALTERADO O HORARIO DO LEILAO DE FII POLO I CI ER ATE 16:37HS,3673748
"
, 03 nov, 2014 16h34 
 ,
, 03 nov, 2014 16h34 
","Criacao de Series de ULTRAPAR ON NM R$ 52,29 ABR/15 - UGPAD52 / UGPAP52",3673753
"
, 03 nov, 2014 16h35 
 ,
, 03 nov, 2014 16h35 
",Leilao de BPAN4 prorrogado ate as 16:36:00,3673755
"
, 03 nov, 2014 16h33 
 ,
, 03 nov, 2014 16h33 
",03:11-OFERTAS DISPONIVEIS NO BANCO DE TITULOS CBLC-BTC-9 16:30,3673749
,,3673761
"
, 03 nov, 2014 16h37 
 ,
, 03 nov, 2014 16h37 
","Criacao de Series de BRASKEM PNA N1 R$ 19,14 DEZ/14 - BRKML19 / BRKMX19",3673760
"
, 03 nov, 2014 16h35 
 ,
, 03 nov, 2014 16h35 
","Criacao de Series de AMBEV S/A ON ED R$ 18,01 ABR/15 - ABEVD18 / ABEVP18",3673754
"
, 03 nov, 2014 16h35 
 ,
, 03 nov, 2014 16h35 
","Criacao de Series de AMBEV S/A ON ED R$ 14,76 ABR/15 - ABEVD47 / ABEVP47",3673757
"
, 03 nov, 2014 16h37 
 ,
, 03 nov, 2014 16h37 
",Leilao de BPAN4 ate as 16:41:31 - oscilacao maxima permitida,3673758
"
, 03 nov, 2014 16h35 
 ,
, 03 nov, 2014 16h35 
","Criacao de Series de ULTRAPAR ON NM R$ 49,29 ABR/15 - UGPAD49 / UGPAP49",3673756
"
, 03 nov, 2014 16h37 
 ,
, 03 nov, 2014 16h37 
",Leilao de HRTP11 ate as 16:41:31 - oscilacao maxima permitida,3673759
"
, 03 nov, 2014 16h38 
 ,
, 03 nov, 2014 16h38 
",Dados decepcionantes dos EUA e da Europa derrubam bolsas ,3673763
,,3673772
"
, 03 nov, 2014 16h38 
 ,
, 03 nov, 2014 16h38 
",Leilao de ABEVP62 ate as 16:40:15 - oscilacao maxima permitida,3673766
"
, 03 nov, 2014 16h31 
 ,
, 03 nov, 2014 16h31 
","KBN0IN1RX - Brasil exporta volume recorde de café em outubro, aponta Secex",3673762
"
, 03 nov, 2014 16h32 
 ,
, 03 nov, 2014 16h32 
",KBN0IN1SS - Dados decepcionantes dos EUA e da Europa derrubam bolsas ,3673764
"
, 03 nov, 2014 16h41 
 ,
, 03 nov, 2014 16h41 
",Leilao de ABEVD18 ate 16:43H - Criacao Online 1o Negocio,3673770
"
, 03 nov, 2014 16h38 
 ,
, 03 nov, 2014 16h38 
",Leilao de NETC4 ate as 16:42:56 - oscilacao maxima permitida,3673765
"
, 03 nov, 2014 16h40 
 ,
, 03 nov, 2014 16h40 
",Leilao de ABEVP47 ate 16:42H - Criacao Online 1o Negocio,3673768
"
, 03 nov, 2014 16h41 
 ,
, 03 nov, 2014 16h41 
",Leilao de OSXB3F ate as 16:45:32 - oscilacao maxima permitida,3673769
"
, 03 nov, 2014 16h41 
 ,
, 03 nov, 2014 16h41 
",Leilao de BPAN4 prorrogado ate as 16:42:31,3673773
"
, 03 nov, 2014 16h39 
 ,
, 03 nov, 2014 16h39 
",Leilao de MMXM3 ate as 16:43:40 - oscilacao maxima permitida,3673767
"
, 03 nov, 2014 16h41 
 ,
, 03 nov, 2014 16h41 
",JSL (JSLG-NM) - Reapresentacao dos Comentarios sobre os Resultados de 30/09/2014,3673771
"
, 03 nov, 2014 16h42 
 ,
, 03 nov, 2014 16h42 
","Criacao de Series de BRASKEM PNA N1 R$ 19,14 DEZ/14 - BRKML19 / BRKMX19",3673774
"
, 03 nov, 2014 16h43 
 ,
, 03 nov, 2014 16h43 
",Leilao de MMXM3 prorrogado ate as 16:44:40,3673777
"
, 03 nov, 2014 16h43 
 ,
, 03 nov, 2014 16h43 
",Leilao de BPAN4 ate as 16:47:46 - oscilacao maxima permitida,3673776
"
, 03 nov, 2014 17h17 
 - Atualizada em 17h26  ,
, 03 nov, 2014 17h26 
","Ibovespa cai 1,2% com correção, mercado externo e rumores; dólar chega a R$ 2,50",3673775
"
, 03 nov, 2014 16h38 
 - Atualizada em 16h39  ,
, 03 nov, 2014 16h39 
",MSD6MZ7JPBM1 - Petrobras estaria em impasse com auditoria por saída de Sérgio Machado da Transpetro,3673781
"
, 03 nov, 2014 16h43 
 ,
, 03 nov, 2014 16h43 
",Leilao de PETRO61 ate as 16:45:20 - oscilacao maxima permitida,3673778
"
, 03 nov, 2014 16h44 
 ,
, 03 nov, 2014 16h44 
",Leilao de LIXC3 ate as 16:48:46 - oscilacao maxima permitida,3673779
"
, 03 nov, 2014 16h47 
 ,
, 03 nov, 2014 16h47 
",Leilao de PETRO61 ate as 16:48:53 - oscilacao maxima permitida,3673787
"
, 03 nov, 2014 16h38 
 - Atualizada em 16h39  ,
, 03 nov, 2014 16h39 
",Petrobras estaria em impasse com PwC por saída de Sérgio Machado da Transpetro,3673780
"
, 03 nov, 2014 16h45 
 ,
, 03 nov, 2014 16h45 
",Leilao de EUCA4 ate as 16:50:02 - oscilacao maxima permitida,3673786
"
, 03 nov, 2014 16h48 
 ,
, 03 nov, 2014 16h48 
",Leilao de PETRO61 prorrogado ate as 16:49:53,3673789
,,3673795
"
, 03 nov, 2014 16h44 
 ,
, 03 nov, 2014 16h44 
",Leilao de SNSY5 prorrogado ate as 16:46:26,3673784
"
, 03 nov, 2014 17h12 
 ,
, 03 nov, 2014 17h12 
",Toffoli encaminha pedido do PSDB de auditoria sobre apuração das eleições,3673782
