date,title,index
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de UGPA3 prorrogado ate as 10:02:00,3085656
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de FIBR3 prorrogado ate as 10:02:00,3085655
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de ELET3 prorrogado ate as 10:02:00,3085657
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de ENBR3 prorrogado ate as 10:02:00,3085663
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de KLBN4 prorrogado ate as 10:02:00,3085664
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de BRKM5 prorrogado ate as 10:02:00,3085658
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de CSAN3 prorrogado ate as 10:02:00,3085659
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de ELPL4 prorrogado ate as 10:02:00,3085662
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de BRPR3 prorrogado ate as 10:02:00,3085660
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de BRAP4 prorrogado ate as 10:02:00,3085661
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de RENT3 prorrogado ate as 10:02:00,3085665
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de KROT3 prorrogado ate as 10:02:00,3085666
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de DTEX3 prorrogado ate as 10:02:00,3085667
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de EMBR3 prorrogado ate as 10:02:00,3085668
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de AEDU3 prorrogado ate as 10:02:00,3085669
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de CRUZ3 prorrogado ate as 10:02:00,3085672
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de DASA3 prorrogado ate as 10:02:00,3085671
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de ALLL3 prorrogado ate as 10:02:00,3085670
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de MRFG3 prorrogado ate as 10:02:00,3085675
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de GOAU4 prorrogado ate as 10:02:00,3085674
"
, 03 dez, 2013 10h01 
 ,
, 03 dez, 2013 10h01 
",Leilao de CESP6 prorrogado ate as 10:02:00,3085673
