date,title,index
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de BBDC4F prorrogado ate as 17:06:00,3908713
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de BRSR6F prorrogado ate as 17:06:00,3908712
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de QUAL3F prorrogado ate as 17:06:00,3908710
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de PRML3 prorrogado ate as 17:06:00,3908707
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de PSSA3F prorrogado ate as 17:06:00,3908711
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de ECOR3F prorrogado ate as 17:06:00,3908714
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de BBTG11F prorrogado ate as 17:06:00,3908716
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de ALPA4F prorrogado ate as 17:06:00,3908715
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de BBDC3F prorrogado ate as 17:06:00,3908719
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de ITUB3F prorrogado ate as 17:06:00,3908717
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de MDIA3F prorrogado ate as 17:06:00,3908720
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de EMBR3F prorrogado ate as 17:06:00,3908718
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de VIVT4F prorrogado ate as 17:06:00,3908721
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de HGTX3F prorrogado ate as 17:06:00,3908726
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de VALE5F prorrogado ate as 17:06:00,3908725
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de USIM5F prorrogado ate as 17:06:00,3908723
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de SMLE3F prorrogado ate as 17:06:00,3908722
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de NATU3F prorrogado ate as 17:06:00,3908728
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de VIVT3F prorrogado ate as 17:06:00,3908724
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de HYPE3F prorrogado ate as 17:06:00,3908727
,,3908733
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de SBSP3F prorrogado ate as 17:06:00,3908729
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de LPSB3 prorrogado ate as 17:06:00,3908730
,,3908735
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
","(QGEP3)- ATENCAO PARA O CALL - PRECO R$ 5,50",3908732
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",Call de ELET3F prorrogado ate as 17:06:00,3908731
,,3908739
,,3908738
"
, 09 mar, 2015 17h03 
 - Atualizada em 17h04  ,
, 09 mar, 2015 17h04 
",KBN0M525T - Tempo favorável no RS consolida safra de soja do Brasil acima de 93 mi t,3908736
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",EMPRESAS - ASSEMBLEIAS A SEREM REALIZADAS (III),3908737
,,3908748
"
, 09 mar, 2015 17h02 
 ,
, 09 mar, 2015 17h02 
",KBN0M525R - Dois campos de xisto dos EUA terão 1ª queda de produção de petróleo desde 2013,3908734
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",ATENCAO PARA O PRECO VALEO24,3908741
"
, 09 mar, 2015 17h05 
 ,
, 09 mar, 2015 17h05 
",ATENCAO PARA O PRECO DE CTIPP31,3908740
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de EQTL3 prorrogado ate as 17:07:00,3908743
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de JSLG3 prorrogado ate as 17:07:00,3908742
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",EMPRESAS - ASSEMBLEIAS A SEREM REALIZADAS (IV),3908747
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CZLT33 prorrogado ate as 17:07:00,3908744
"
, 11 mar, 2015 14h15 
 ,
, 11 mar, 2015 14h15 
","As 5 qualidades que um CEO deve ter, segundo Warren Buffett",3908749
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de DAGB33 prorrogado ate as 17:07:00,3908746
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ALSC3 prorrogado ate as 17:07:00,3908750
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ITSA4 prorrogado ate as 17:07:00,3908745
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de MRVE3 prorrogado ate as 17:07:00,3908752
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BRSR6 prorrogado ate as 17:07:00,3908751
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de PETR4 prorrogado ate as 17:07:00,3908756
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CMIG4 prorrogado ate as 17:07:00,3908755
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de MDIA3 prorrogado ate as 17:07:00,3908753
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ABEV3 prorrogado ate as 17:07:00,3908754
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TECN3 prorrogado ate as 17:07:00,3908757
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de SMLE3F prorrogado ate as 17:07:00,3908758
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de HYPE3 prorrogado ate as 17:07:00,3908761
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BBDC3 prorrogado ate as 17:07:00,3908760
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GETI3 prorrogado ate as 17:07:00,3908759
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de SMLE3 prorrogado ate as 17:07:00,3908762
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de FHER3 prorrogado ate as 17:07:00,3908763
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BBAS3 prorrogado ate as 17:07:00,3908765
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ELPL4 prorrogado ate as 17:07:00,3908766
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CCRO3 prorrogado ate as 17:07:00,3908764
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de MULT3 prorrogado ate as 17:07:00,3908768
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de OIBR4 prorrogado ate as 17:07:00,3908772
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CMIG3 prorrogado ate as 17:07:00,3908767
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BBDC4 prorrogado ate as 17:07:00,3908770
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de USIM5F prorrogado ate as 17:07:00,3908771
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TPIS3 prorrogado ate as 17:07:00,3908774
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CTAX11 prorrogado ate as 17:07:00,3908769
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GGBR3 prorrogado ate as 17:07:00,3908773
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ALLL3 prorrogado ate as 17:07:00,3908775
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BRML3 prorrogado ate as 17:07:00,3908777
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de RDNI3 prorrogado ate as 17:07:00,3908776
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TCSA3 prorrogado ate as 17:07:00,3908780
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de RPMG3 prorrogado ate as 17:07:00,3908778
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de KLBN11 prorrogado ate as 17:07:00,3908782
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",ATENCAO PARA O PRECO DE BBASP69,3908779
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TBLE3 prorrogado ate as 17:07:00,3908786
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de MRFG3 prorrogado ate as 17:07:00,3908784
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de LAME4F prorrogado ate as 17:07:00,3908781
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TAEE11 prorrogado ate as 17:07:00,3908783
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de DIRR3 prorrogado ate as 17:07:00,3908785
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de OGXP3 prorrogado ate as 17:07:00,3908788
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de PRML3 prorrogado ate as 17:07:00,3908787
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de SBSP3 prorrogado ate as 17:07:00,3908791
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ECOR3 prorrogado ate as 17:07:00,3908789
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de PDGR3 prorrogado ate as 17:07:00,3908793
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GUAR3 prorrogado ate as 17:07:00,3908790
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BRFS3 prorrogado ate as 17:07:00,3908795
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de JBSS3 prorrogado ate as 17:07:00,3908792
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ELET6 prorrogado ate as 17:07:00,3908796
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de FLRY3 prorrogado ate as 17:07:00,3908797
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CCXC3 prorrogado ate as 17:07:00,3908800
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BRKM5 prorrogado ate as 17:07:00,3908794
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de VALE5F prorrogado ate as 17:07:00,3908801
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ABRE3 prorrogado ate as 17:07:00,3908803
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BRIN3 prorrogado ate as 17:07:00,3908799
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TGMA3 prorrogado ate as 17:07:00,3908798
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BBTG11 prorrogado ate as 17:07:00,3908805
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BRPR3 prorrogado ate as 17:07:00,3908804
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BVMF3 prorrogado ate as 17:07:00,3908806
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BBRK3 prorrogado ate as 17:07:00,3908802
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de EVEN3 prorrogado ate as 17:07:00,3908810
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BEEF3 prorrogado ate as 17:07:00,3908808
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CYRE3 prorrogado ate as 17:07:00,3908807
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ITUB3 prorrogado ate as 17:07:00,3908812
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CPFE3 prorrogado ate as 17:07:00,3908817
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GGBR4 prorrogado ate as 17:07:00,3908811
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ENBR3 prorrogado ate as 17:07:00,3908809
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CIEL3 prorrogado ate as 17:07:00,3908816
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de LAME4 prorrogado ate as 17:07:00,3908813
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de RENT3 prorrogado ate as 17:07:00,3908820
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CESP6 prorrogado ate as 17:07:00,3908815
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de PETR3 prorrogado ate as 17:07:00,3908818
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de KROT3 prorrogado ate as 17:07:00,3908814
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CPLE6 prorrogado ate as 17:07:00,3908819
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CTIP3 prorrogado ate as 17:07:00,3908823
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de SANB11 prorrogado ate as 17:07:00,3908822
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CSAN3 prorrogado ate as 17:07:00,3908821
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de EZTC3 prorrogado ate as 17:07:00,3908827
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GFSA3 prorrogado ate as 17:07:00,3908828
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TRPL4 prorrogado ate as 17:07:00,3908824
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ESTC3 prorrogado ate as 17:07:00,3908826
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de LREN3 prorrogado ate as 17:07:00,3908830
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de IGTA3 prorrogado ate as 17:07:00,3908829
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de USIM5 prorrogado ate as 17:07:00,3908825
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GOLL4 prorrogado ate as 17:07:00,3908834
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ODPV3 prorrogado ate as 17:07:00,3908833
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de MPLU3 prorrogado ate as 17:07:00,3908835
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CVCB3 prorrogado ate as 17:07:00,3908836
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de ITUB4 prorrogado ate as 17:07:00,3908831
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de USIM3 prorrogado ate as 17:07:00,3908832
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CTIP3F prorrogado ate as 17:07:00,3908839
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de LAME3 prorrogado ate as 17:07:00,3908838
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de WEGE3F prorrogado ate as 17:07:00,3908842
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de SUZB5 prorrogado ate as 17:07:00,3908837
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CMIG4F prorrogado ate as 17:07:00,3908840
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GETI4F prorrogado ate as 17:07:00,3908843
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de TIMP3F prorrogado ate as 17:07:00,3908845
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de SUZB5F prorrogado ate as 17:07:00,3908841
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de GETI4 prorrogado ate as 17:07:00,3908847
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BBDC3F prorrogado ate as 17:07:00,3908846
,,3908853
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de VALE3F prorrogado ate as 17:07:00,3908844
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de LIGT3 prorrogado ate as 17:08:00,3908848
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de AMAR3 prorrogado ate as 17:08:00,3908850
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CELP3 prorrogado ate as 17:08:00,3908851
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",EMPRESAS - ASSEMBLEIAS A SEREM REALIZADAS (V),3908852
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de CSNA3 prorrogado ate as 17:08:00,3908849
,,3908862
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de QGEP3 prorrogado ate as 17:08:00,3908854
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de BIOM3 prorrogado ate as 17:08:00,3908856
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de UGPA3 prorrogado ate as 17:08:00,3908855
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de IDNT3 prorrogado ate as 17:08:00,3908857
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de LCAM3 prorrogado ate as 17:08:00,3908858
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",EMPRESAS - ASSEMBLEIAS A SEREM REALIZADAS (VI),3908861
"
, 09 mar, 2015 17h06 
 ,
, 09 mar, 2015 17h06 
",Call de DASA3 prorrogado ate as 17:08:00,3908859
