date,title,index
"
, 05 jun, 2015 17h08 
 ,
, 05 jun, 2015 17h08 
",Call de CIEL3 prorrogado ate as 17:09:00,4088054
"
, 05 jun, 2015 17h08 
 ,
, 05 jun, 2015 17h08 
",Call de PRBC4 prorrogado ate as 17:09:00,4088055
"
, 05 jun, 2015 17h08 
 ,
, 05 jun, 2015 17h08 
",ATENCAO PARA O PRECO VALEG19,4088056
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de OGXP3 prorrogado ate as 17:10:00,4088058
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de TCSA3 prorrogado ate as 17:10:00,4088061
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",ATENCAO PARA O PRECO DE VALEG19,4088059
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de TECN3 prorrogado ate as 17:10:00,4088060
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de CZLT33 prorrogado ate as 17:10:00,4088057
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de RUMO3 prorrogado ate as 17:10:00,4088062
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de CCRO3 prorrogado ate as 17:10:00,4088063
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de BPAN4 prorrogado ate as 17:10:00,4088067
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de LLIS3 prorrogado ate as 17:10:00,4088064
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de BRIN3 prorrogado ate as 17:10:00,4088065
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de ODPV3 prorrogado ate as 17:10:00,4088066
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de PNVL3 prorrogado ate as 17:10:00,4088068
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de ENBR3 prorrogado ate as 17:10:00,4088070
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de BRIV4 prorrogado ate as 17:10:00,4088073
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de KLBN11 prorrogado ate as 17:10:00,4088071
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de STBP11 prorrogado ate as 17:10:00,4088069
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de PRBC4 prorrogado ate as 17:10:00,4088075
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de GETI3 prorrogado ate as 17:10:00,4088072
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",Call de HGTX3 prorrogado ate as 17:10:00,4088074
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",ATENCAO PARA O PRECO DE VALEG19,4088077
"
, 05 jun, 2015 17h09 
 ,
, 05 jun, 2015 17h09 
",ATENCAO PARA O PRECO VALEG19,4088076
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de OGXP3 prorrogado ate as 17:11:00,4088078
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de BPAN4 prorrogado ate as 17:11:00,4088081
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de BRIV4 prorrogado ate as 17:11:00,4088083
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de LLIS3 prorrogado ate as 17:11:00,4088082
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de TECN3 prorrogado ate as 17:11:00,4088080
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de CZLT33 prorrogado ate as 17:11:00,4088079
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de ODPV3 prorrogado ate as 17:11:00,4088084
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de STBP11 prorrogado ate as 17:11:00,4088085
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de BRIN3 prorrogado ate as 17:11:00,4088086
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de GETI3 prorrogado ate as 17:11:00,4088088
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de PNVL3 prorrogado ate as 17:11:00,4088087
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",ATENCAO PARA O PRECO VALEG19,4088090
"
, 05 jun, 2015 17h11 
 ,
, 05 jun, 2015 17h11 
",ATENCAO PARA O PRECO DE VALEG19,4088091
"
, 05 jun, 2015 17h10 
 ,
, 05 jun, 2015 17h10 
",Call de PRBC4 prorrogado ate as 17:11:00,4088089
"
, 05 jun, 2015 17h11 
 ,
, 05 jun, 2015 17h11 
",Call de STBP11 prorrogado ate as 17:12:00,4088092
"
, 05 jun, 2015 17h11 
 ,
, 05 jun, 2015 17h11 
",Call de GETI3 prorrogado ate as 17:12:00,4088093
"
, 05 jun, 2015 17h11 
 ,
, 05 jun, 2015 17h11 
",Call de LLIS3 prorrogado ate as 17:12:00,4088096
"
, 05 jun, 2015 17h12 
 ,
, 05 jun, 2015 17h12 
",ATENCAO PARA O PRECO DE VALEG19,4088097
"
, 05 jun, 2015 17h12 
 ,
, 05 jun, 2015 17h12 
",Call de BPAN4 prorrogado ate as 17:13:00,4088098
"
, 05 jun, 2015 17h11 
 ,
, 05 jun, 2015 17h11 
",Call de ODPV3 prorrogado ate as 17:12:00,4088095
"
, 05 jun, 2015 17h12 
 ,
, 05 jun, 2015 17h12 
",Call de GETI3 prorrogado ate as 17:13:00,4088099
"
, 05 jun, 2015 17h11 
 ,
, 05 jun, 2015 17h11 
",Call de BPAN4 prorrogado ate as 17:12:00,4088094
"
, 05 jun, 2015 17h13 
 ,
, 05 jun, 2015 17h13 
",ATENCAO PARA O PRECO DE VALEG19,4088100
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de GGBRG95 prorrogado ate as 17:16:00,4088102
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de PETRR30 prorrogado ate as 17:16:00,4088105
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",ATENCAO PARA O PRECO DE VALEG19,4088103
"
, 05 jun, 2015 17h14 
 ,
, 05 jun, 2015 17h14 
",ATENCAO PARA O PRECO DE VALEG19,4088101
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de VALER18 prorrogado ate as 17:16:00,4088104
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de VALEG18 prorrogado ate as 17:16:00,4088106
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de PETRR13 prorrogado ate as 17:16:00,4088109
,,4088115
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de VALEF18 prorrogado ate as 17:16:00,4088108
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de PETRG13 prorrogado ate as 17:16:00,4088107
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de BOVA11 prorrogado ate as 17:16:00,4088114
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de VALEG19 prorrogado ate as 17:16:00,4088110
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de IBOVJ50 prorrogado ate as 17:16:00,4088111
"
, 05 jun, 2015 17h06 
 ,
, 05 jun, 2015 17h06 
","1.41.1.2015.06.05.-53.EC - Transparência do BNDES é significativa, diz Levy",4088116
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
",Call de VALEG18 prorrogado ate as 17:17:00,4088117
,,4088127
,,4088123
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de PETRF15 prorrogado ate as 17:16:00,4088112
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
",Call de VALEG19 prorrogado ate as 17:17:00,4088121
"
, 05 jun, 2015 17h15 
 ,
, 05 jun, 2015 17h15 
",Call de PETRF13 prorrogado ate as 17:16:00,4088113
,,4088125
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
","RBCAPITALRES (RBRA-MB) - CRIs da 1a emissao, 98a serie ex-juros e ex-amortizacao",4088124
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
",Call de PETRF15 prorrogado ate as 17:17:00,4088119
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
",Call de PETRF13 prorrogado ate as 17:17:00,4088120
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
",Call de PETRR13 prorrogado ate as 17:17:00,4088118
,,4088131
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
","RBCAPITALRES (RBRA-MB) - CRIs da 1a emissao, 97a serie ex-juros e ex-amortizacao",4088126
,,4088133
"
, 05 jun, 2015 17h16 
 ,
, 05 jun, 2015 17h16 
","RBCAPITALRES (RBRA-MB) - CRIs da 1a emissao, 99a serie ex-juros e ex-amortizacao",4088122
,,4088137
"
, 05 jun, 2015 17h17 
 ,
, 05 jun, 2015 17h17 
",Call de PETRF15 prorrogado ate as 17:18:00,4088128
"
, 05 jun, 2015 17h17 
 ,
, 05 jun, 2015 17h17 
",Call de VALEG19 prorrogado ate as 17:18:00,4088129
,,4088135
,,4088138
,,4088144
,,4088140
"
, 05 jun, 2015 17h22 
 ,
, 05 jun, 2015 17h22 
",SPTURIS (AHEB) - AGE - 19/06/2015 - 11h30,4088130
,,4088145
"
, 05 jun, 2015 19h45 
 ,
, 05 jun, 2015 19h45 
","Analista vê ""compra segura"" em dólar e Vale, enquanto bancos indicam mais quedas ",4088132
,,4088142
"
, 05 jun, 2015 17h38 
 ,
, 05 jun, 2015 17h38 
",DASA (DASA-NM) - Fato Relevante - Carta Cromossomo - Reapresentacao,4088139
"
, 05 jun, 2015 17h21 
 ,
, 05 jun, 2015 17h21 
","KBN0OL2A5 - Dólar fecha em alta ante real após dado dos EUA, em dia de baixo volume",4088136
"
, 05 jun, 2015 17h19 
 - Atualizada em 17h20  ,
, 05 jun, 2015 17h20 
",KBN0OL2A3 - Colheita de milho de Mato Grosso começa com melhora na produtividade,4088134
,,4088149
,,4088155
"
, 05 jun, 2015 17h44 
 ,
, 05 jun, 2015 17h44 
",VERIZON (VERZ) - Distribuicao de Dividendos,4088143
,,4088153
,,4088151
"
, 05 jun, 2015 17h52 
 ,
, 05 jun, 2015 17h52 
","RBCAPITALSEC (RBCS-MB) - CRIs da 1a emissao, 97a serie ex-juros e ex-amortizacao",4088150
"
, 05 jun, 2015 17h45 
 ,
, 05 jun, 2015 17h45 
",KBN0OL2BB - Ibovespa fecha em queda de 1% com ajustes a ADRs e noticiário externo ,4088146
"
, 05 jun, 2015 17h42 
 ,
, 05 jun, 2015 17h42 
",BRADESCO (BBDC-N1) - Esclarecimentos a CVM,4088141
,,4088156
,,4088159
"
, 05 jun, 2015 17h50 
 ,
, 05 jun, 2015 17h50 
",FII MERC BR (MBRF) - DISTRIBUICAO DE RENDIMENTO,4088148
,,4088161
"
, 05 jun, 2015 17h53 
 ,
, 05 jun, 2015 17h53 
",AMGEN (AMGN)/FREEPORT (FCXO)/FORD MOTORS (FDMO)/NETFLIX (NFLX)- Form 4,4088152
,,4088165
,,4088163
"
, 05 jun, 2015 17h53 
 ,
, 05 jun, 2015 17h53 
",FII RIOB RC (FFCI) - DISTRIBUICAO DE RENDIMENTO,4088154
"
, 05 jun, 2015 17h48 
 ,
, 05 jun, 2015 17h48 
",Taxas Negociadas no Mercado a Termo por Prazo - 05/06/2015,4088147
"
, 05 jun, 2015 18h03 
 ,
, 05 jun, 2015 18h03 
",FII MTGESTAO (DRIT-MB) - DISTRIBUICAO DE RENDIMENTO,4088162
"
, 05 jun, 2015 17h56 
 ,
, 05 jun, 2015 17h56 
",FII THE ONE (ONEF) - DISTRIBUICAO DE RENDIMENTO,4088158
,,4088170
,,4088173
"
, 05 jun, 2015 17h47 
 ,
, 05 jun, 2015 17h47 
",KBN0OL2BH - Dados fortes sobre emprego levam S&amp;P 500 a marcar segunda semana de queda,4088157
"
, 05 jun, 2015 18h00 
 ,
, 05 jun, 2015 18h00 
",FII HIGIENOP (SHPH) - DISTRIBUICAO DE RENDIMENTO,4088160
"
, 05 jun, 2015 18h06 
 ,
, 05 jun, 2015 18h06 
",FII SAO FER (SFND) - DISTRIBUICAO DE RENDIMENTO,4088164
,,4088175
,,4088176
"
, 05 jun, 2015 18h23 
 ,
, 05 jun, 2015 18h23 
",FDC SILVERAD (SILV-MB)-AMORTIZACAO TOTAL COTAS SUBORDINADAS MEZANINO CLASSE C,4088169
"
, 05 jun, 2015 18h12 
 ,
, 05 jun, 2015 18h12 
",CONFIRA OS DADOS DO AFTER MARKET,4088168
"
, 05 jun, 2015 18h05 
 - Atualizada em 18h06  ,
, 05 jun, 2015 18h06 
","KBN0OL2C7 - Preços do petróleo sobem 2% após sessão volátil, apesar de movimento da Opep",4088167
"
, 05 jun, 2015 18h39 
 ,
, 05 jun, 2015 18h39 
","Preços do petróleo sobem 2% após sessão volátil, apesar de movimento da Opep",4088166
"
, 05 jun, 2015 18h36 
 ,
, 05 jun, 2015 18h36 
",FII KINEA (KNRI) - INFORME MENSAL - ABRIL E MAIO/2015,4088172
,,4088179
,,4088181
"
, 05 jun, 2015 18h38 
 ,
, 05 jun, 2015 18h38 
",FII KINEA (KNRI) - RELATORIO DE GESTAO - ABRIL E MAIO/2015,4088174
"
, 05 jun, 2015 18h32 
 ,
, 05 jun, 2015 18h32 
",Opep mostra que ainda é importante,4088171
,,4088183
,,4088185
,,4088189
"
, 05 jun, 2015 18h41 
 - Atualizada em 18h42  ,
, 05 jun, 2015 18h42 
","KBN0OL2DB - Sócios da 3G podem fazer oferta pela Diageo, diz mídia",4088177
"
, 05 jun, 2015 18h45 
 ,
, 05 jun, 2015 18h45 
","1.41.1.2015.06.05.-65.EC - Nova denúncia contra Eike Batista cita nome de sua ex-mulher, Luma de Oliveira",4088180
"
, 05 jun, 2015 19h05 
 ,
, 05 jun, 2015 19h05 
","Luma trader? Ex-mulher de Eike é acusada de ganhar 27% na Bolsa com ""insider trading""",4088178
,,4088196
"
, 05 jun, 2015 19h11 
 ,
, 05 jun, 2015 19h11 
","KBN0OL2ES - Sócios da 3G podem fazer oferta pela Diageo, diz mídia",4088182
"
, 05 jun, 2015 19h34 
 ,
, 05 jun, 2015 19h34 
","1.41.1.2015.06.05.-71.EC - Demanda global por transporte aéreo cresce 5,9% em abril, apura a Iata",4088184
,,4088198
"
, 05 jun, 2015 19h58 
 ,
, 05 jun, 2015 19h58 
",Especuladores em Chicago apostam na desvalorização do real frente ao dólar,4088187
